timestamp_utc,camera_id,camera_name,anomaly_type,missing_equipment,observed_equipment,confidence,screenshot_path
2026-05-02T08:54:21.010813+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T08:54:21.148754+00:00,cam_1,Entrance Camera,missing_ppe,vest,helmet,0.0,
2026-05-02T12:02:46.866716+00:00,cam_1,Entrance Camera,missing_ppe,vest,"56, helmet",0.0,
2026-05-02T12:12:37.413754+00:00,cam_1,Entrance Camera,missing_ppe,"vest, goggles, gloves","56, helmet",0.0,
2026-05-02T12:22:41.572078+00:00,cam_1,Entrance Camera,missing_ppe,"vest, goggles, gloves",helmet,0.0,
2026-05-02T12:23:12.472045+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:23:12.537469+00:00,cam_1,Entrance Camera,missing_ppe,"vest, goggles, gloves","39, helmet",0.0,
2026-05-02T12:29:29.042283+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:29:58.338996+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:29:58.379121+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:29:58.918815+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:29:59.073145+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:29:59.226948+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:29:59.529575+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:30:00.015531+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:30:00.096405+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:30:00.210158+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:30:00.511782+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves","15, person",0.0,
2026-05-02T12:30:00.549637+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:30:00.892591+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:30:01.085486+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:30:01.160875+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:30:04.122221+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:30:04.164035+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:30:38.095235+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:30:38.156809+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:30:38.218372+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:30:38.327854+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:30:45.527852+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:30:45.591256+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:31:04.760715+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves","15, person",0.0,
2026-05-02T12:31:04.825285+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:31:23.914314+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:31:24.039260+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:31:24.697292+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:31:24.928810+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:31:25.023863+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:31:25.491871+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:31:25.649941+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:31:25.775741+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:31:26.053256+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:31:26.274133+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:31:26.380668+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:31:26.690002+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:31:26.801325+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:31:27.130773+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:31:58.535759+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:31:58.595951+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:31:59.393081+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:31:59.580884+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:00.589807+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:32:00.636323+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:01.341961+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:01.761273+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:01.886192+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:02.057262+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:02.291904+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:02.993049+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:03.150222+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:32:03.337234+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:03.523137+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:04.008022+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:04.180707+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:04.304427+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:04.554559+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:04.722282+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:05.085798+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:05.269076+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:05.336238+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:32:05.528888+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:05.955255+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:06.501100+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:06.873716+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:07.358430+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:32:07.420342+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:07.669172+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:07.839735+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:07.962558+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:08.480857+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:08.791402+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:08.976648+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:09.412853+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:32:09.462111+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:09.710755+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:10.006214+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:10.316094+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:10.503677+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:10.861714+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:11.034458+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:11.269643+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:11.939075+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:32:12.123516+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:12.946281+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:13.069589+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:13.240805+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:13.550901+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:13.942804+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:14.065886+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:32:14.170349+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:14.595221+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:37.359673+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:32:37.601500+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:38.714918+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:39.025796+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:40.685003+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:32:40.745127+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:50.182897+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:50.309191+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:32:55.773656+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:56.459454+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:32:56.745821+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:32:57.371078+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:33:00.182315+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:33:00.302801+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:33:02.255655+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:33:02.319577+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:33:02.816548+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:33:03.301190+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:33:03.740780+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:33:08.709745+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:33:08.910628+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:33:28.042747+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:33:28.107462+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:33:31.275493+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:33:31.335501+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:33:34.323354+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves","15, person",0.0,
2026-05-02T12:33:34.383361+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:33:35.254837+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:33:35.865495+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:33:36.361839+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:33:36.422319+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:33:39.892814+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-02T12:33:39.954072+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-02T12:49:26.129314+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves","39, person",0.0,
2026-05-02T13:18:07.693336+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T11:13:10.015872+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T11:13:21.088565+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T11:13:21.130009+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:12:01.799115+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:12:17.137326+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:12:17.177670+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves","15, person",0.0,
2026-05-06T12:12:17.220920+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:13:15.438016+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:13:15.479540+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:13:15.753373+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:14:52.285764+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:14:56.955362+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:14:56.995559+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:14:59.437247+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:14:59.514994+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:15:00.147534+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:15:00.780003+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:15:00.873579+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:15:01.279390+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:15:02.783552+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:15:02.859636+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:16:36.947994+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:16:36.986496+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:16:37.025364+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:06.981490+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:07.025294+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:17:07.106641+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:07.186094+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:07.265530+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:07.945016+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:08.138247+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:08.416872+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:08.502045+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:08.794658+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:09.317355+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:09.394037+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:17:09.673555+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:10.073727+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:10.266414+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:10.347899+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:10.433827+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:10.593436+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:10.875158+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:11.174578+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:11.426673+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:11.591314+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves","15, person",0.0,
2026-05-06T12:17:12.165500+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:12.332177+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:17.287382+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:17.330624+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:17:19.834840+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:19.898154+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves","15, person",0.0,
2026-05-06T12:17:24.709441+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:24.750039+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:17:24.831551+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:24.917387+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:25.307871+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:25.469253+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:26.121250+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:26.851445+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:34.406883+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:17:34.491897+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:34.694361+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:35.144232+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:50.635486+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:17:50.672889+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:52.077010+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:53.191768+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:17:54.013590+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:55.903078+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:56.794636+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:17:56.839059+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:17:57.690770+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:19:26.450783+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:19:27.735941+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:19:27.936747+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:19:28.715007+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:19:28.755102+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:19:28.793336+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:19:29.421883+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:19:30.014672+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:19:30.145223+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:19:30.346757+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:19:30.742382+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:19:31.015694+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:19:31.091329+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:19:31.616496+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:19:31.906714+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:19:31.993199+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:19:57.573899+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:19:57.944640+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:19:58.145455+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:19:58.267041+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:20:13.339910+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:20:13.385005+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:20:13.547713+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:20:21.905225+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:20:21.949120+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:20:28.986301+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:20:29.108815+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:20:29.224453+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:20:35.514389+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:20:35.559425+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves","15, person",0.0,
2026-05-06T12:20:35.601896+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:20:36.101777+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:20:37.826738+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:20:37.864144+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:20:39.833385+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:20:39.872434+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:20:40.146613+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:20:40.347906+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:20:41.312929+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
